cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
20428652,54647,SOH - Soil Surface Sealing,1,54650,Silt/Crusting Index,1,0.277,Moderate silt/crusting potential,0.277,Moderate silt/crusting potential,0.277,Moderate silt/crusting potential,0.277,Moderate silt/crusting potential,0,0,0,762609317
20428652,54647,SOH - Soil Surface Sealing,2,54649,Organic Matter Clay Ratio,1,0.242,Moderate organic matter relative to clay,0.242,Moderate organic matter relative to clay,0.242,Moderate organic matter relative to clay,0.242,Moderate organic matter relative to clay,0,0,0,762609318
20428652,54647,SOH - Soil Surface Sealing,3,54646,Clay Dispersion Ratio,1,0.209,Moderate water dispersible clay,0.209,Moderate water dispersible clay,0.209,Moderate water dispersible clay,0.209,Moderate water dispersible clay,0,0,0,762609319
20428652,57990,SOH - Soil Susceptibility to Compaction,0,57990,SOH - Soil Susceptibility to Compaction,0,0.611,Medium,0.611,Medium,0.611,Medium,0.611,Medium,0,0,0,762609320
20428652,57990,SOH - Soil Susceptibility to Compaction,1,61418,Compaction potential - texture and clay,1,1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",0,0,0,762609321
20428652,57990,SOH - Soil Susceptibility to Compaction,2,61419,Compaction potential - rock fragment volume,1,1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",0,0,0,762609322
20428652,57990,SOH - Soil Susceptibility to Compaction,3,61420,"Compaction potential - structure rating, 0-30cm",1,1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",0,0,0,762609323
20428652,57990,SOH - Soil Susceptibility to Compaction,4,63589,SAS - Drainage Class Not Subaqueous (suit),1,1,Subaerial,1,Subaerial,1,Subaerial,1,Subaerial,0,0,0,762609324
20428652,57990,SOH - Soil Susceptibility to Compaction,5,57989,Compaction Risk - Bulk Density Difference,1,0.615,Bulk density-compactibility to 30cm,0.615,Bulk density-compactibility to 30cm,0.615,Bulk density-compactibility to 30cm,0.615,Bulk density-compactibility to 30cm,0,0,0,762609325
20428652,1404,URB/REC - Camp Areas,0,1404,URB/REC - Camp Areas,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762609326
20428652,1404,URB/REC - Camp Areas,1,213,Flooding (Maximum Frequency),1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,762609327
20428652,1404,URB/REC - Camp Areas,2,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0,0,0,762609328
20428652,1404,URB/REC - Camp Areas,3,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609329
20428652,10018,URB/REC - Off-Road Motorcycle Trails,0,10018,URB/REC - Off-Road Motorcycle Trails,0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0,0,0,762609330
20428652,10018,URB/REC - Off-Road Motorcycle Trails,1,414,"Wet, Ground Water Near the Surface (30 - 60cm)",1,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0,0,0,762609331
20428652,10018,URB/REC - Off-Road Motorcycle Trails,2,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609332
20428652,1406,URB/REC - Paths and Trails,0,1406,URB/REC - Paths and Trails,0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0,0,0,762609333
20428652,1406,URB/REC - Paths and Trails,1,414,"Wet, Ground Water Near the Surface (30 - 60cm)",1,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0.5,Depth to saturated zone,0,0,0,762609334
20428652,1406,URB/REC - Paths and Trails,2,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609335
20428652,1405,URB/REC - Picnic Areas,0,1405,URB/REC - Picnic Areas,0,0.777,Somewhat limited,0.777,Somewhat limited,0.777,Somewhat limited,0.843,Somewhat limited,0,0,0,762609336
20428652,1405,URB/REC - Picnic Areas,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,0.777,Depth to saturated zone,0.777,Depth to saturated zone,0.777,Depth to saturated zone,0.777,Depth to saturated zone,0,0,0,762609337
20428652,1405,URB/REC - Picnic Areas,2,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609338
20428652,1411,URB/REC - Playgrounds,0,1411,URB/REC - Playgrounds,0,0.992,Somewhat limited,0.992,Somewhat limited,0.992,Somewhat limited,0.992,Somewhat limited,0,0,0,762609339
20428652,1411,URB/REC - Playgrounds,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0.992,Depth to saturated zone,0,0,0,762609340
20428652,1411,URB/REC - Playgrounds,2,244,Flooding > Rare Freq.,1,0.6,Flooding,0.6,Flooding,0.6,Flooding,0.6,Flooding,0,0,0,762609341
20428652,1411,URB/REC - Playgrounds,3,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609342
20428652,10954,"WMS - Embankments, Dikes, and Levees",0,10954,"WMS - Embankments, Dikes, and Levees",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762609343
20428652,10954,"WMS - Embankments, Dikes, and Levees",1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609344
20428652,10954,"WMS - Embankments, Dikes, and Levees",2,23635,Piping  (revised),1,0,Low piping potential,0.5,Piping,0.5,Piping,0.5,Piping,0,0,0,762609345
20428652,10954,"WMS - Embankments, Dikes, and Levees",3,23660,Dust PM10 and PM2.5 Generation,1,0.024,Dusty,0.024,Dusty,0.024,Dusty,0.024,Dusty,0,0,0,762609346
20428652,10887,WMS - Excavated Ponds (Aquifer-fed),0,10887,WMS - Excavated Ponds (Aquifer-fed),0,0.1,Somewhat limited,0.276,Somewhat limited,0.276,Somewhat limited,0.877,Somewhat limited,0,0,0,762609347
20428652,10887,WMS - Excavated Ponds (Aquifer-fed),1,10888,Percolation Rate (Layers Within an Apparent Water Table),1,0,No saturated zone or quick refill,0.276,Slow refill,0.276,Slow refill,0.877,Slow refill,0,0,0,762609348
20428652,10887,WMS - Excavated Ponds (Aquifer-fed),2,10988,Cutbank Caving and Apparent Water Table,1,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0,0,0,762609349
20428652,23580,"WMS - Irrigation, General",0,23580,"WMS - Irrigation, General",0,0.706,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609350
20428652,23580,"WMS - Irrigation, General",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609351
20428652,23580,"WMS - Irrigation, General",2,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0,0,0,762609352
20428652,23580,"WMS - Irrigation, General",3,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609353
20428652,23576,"WMS - Irrigation, Micro (above ground)",0,23576,"WMS - Irrigation, Micro (above ground)",0,0.4,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609354
20428652,23576,"WMS - Irrigation, Micro (above ground)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609355
20428652,23576,"WMS - Irrigation, Micro (above ground)",2,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609356
20428652,49927,"WMS - Irrigation, Micro (subsurface drip)",0,49927,"WMS - Irrigation, Micro (subsurface drip)",0,0.4,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609357
20428652,49927,"WMS - Irrigation, Micro (subsurface drip)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609358
20428652,49927,"WMS - Irrigation, Micro (subsurface drip)",2,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609359
20428652,49927,"WMS - Irrigation, Micro (subsurface drip)",3,57995,WMS - LEP thickest layer to 100cm or above restriction,1,0,No shrink-swell (LEP <3),0.003,Shrink-swell (LEP 3-6),0.003,Shrink-swell (LEP 3-6),0.436,Shrink-swell (LEP 3-6),0,0,0,762609360
20428652,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,0.4,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609361
20428652,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609362
20428652,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",2,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609363
20428652,23579,"WMS - Irrigation, Sprinkler (general)",0,23579,"WMS - Irrigation, Sprinkler (general)",0,0.4,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609364
20428652,23579,"WMS - Irrigation, Sprinkler (general)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609365
20428652,23579,"WMS - Irrigation, Sprinkler (general)",2,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609366
20428652,23575,"WMS - Irrigation, Surface (graded)",0,23575,"WMS - Irrigation, Surface (graded)",0,0.706,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609367
20428652,23575,"WMS - Irrigation, Surface (graded)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609368
20428652,23575,"WMS - Irrigation, Surface (graded)",2,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0,0,0,762609369
20428652,23575,"WMS - Irrigation, Surface (graded)",3,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609370
20428652,23574,"WMS - Irrigation, Surface (level)",0,23574,"WMS - Irrigation, Surface (level)",0,0.706,Somewhat limited,0.778,Somewhat limited,0.778,Somewhat limited,1,Very limited,0,0,0,762609371
20428652,23574,"WMS - Irrigation, Surface (level)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.222,Depth to saturated zone,0.778,Depth to saturated zone,0.778,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762609372
20428652,23574,"WMS - Irrigation, Surface (level)",2,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0.706,Rapid water movement,0,0,0,762609373
20428652,23574,"WMS - Irrigation, Surface (level)",3,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609374
20428652,978,WMS - Pond Reservoir Area,0,978,WMS - Pond Reservoir Area,0,0.123,Somewhat limited,0.724,Somewhat limited,0.724,Somewhat limited,1,Very limited,0,0,0,762609375
20428652,978,WMS - Pond Reservoir Area,1,986,"Seepage 50 - 180cm (20-72"")",1,0.123,Seepage,0.724,Seepage,0.724,Seepage,1,Seepage,0,0,0,762609376
20428652,37173,"WMS - Subsurface Water Management, Outflow Quality",0,37173,"WMS - Subsurface Water Management, Outflow Quality",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762609377
20428652,37173,"WMS - Subsurface Water Management, Outflow Quality",1,37174,WMS - Pesticide and Nutrient Movement,1,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,0,0,0,762609378
20428652,37167,"WMS - Subsurface Water Management, System Installation",0,37167,"WMS - Subsurface Water Management, System Installation",0,0.01,Somewhat limited,0.01,Somewhat limited,0.01,Somewhat limited,0.01,Somewhat limited,0,0,0,762609379
20428652,37167,"WMS - Subsurface Water Management, System Installation",1,19329,Unstable Excavation Walls,1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,762609380
20428652,37161,"WMS - Subsurface Water Management, System Performance",0,37161,"WMS - Subsurface Water Management, System Performance",0,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0.4,Somewhat limited,0,0,0,762609381
20428652,37161,"WMS - Subsurface Water Management, System Performance",1,23608,WMS - Flooding > Rare Frequency,1,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0.4,Occasional flooding,0,0,0,762609382
20428652,37179,"WMS - Surface Water Management, System",0,37179,"WMS - Surface Water Management, System",0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,762609383
20428704,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629475
20428704,24388,AWM - Irrigation Disposal of Wastewater,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,762629476
20428704,24388,AWM - Irrigation Disposal of Wastewater,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762629477
20428704,24388,AWM - Irrigation Disposal of Wastewater,3,244,Flooding > Rare Freq.,1,0.6,Flooding,0.6,Flooding,0.6,Flooding,0.6,Flooding,0,0,0,762629478
20428704,24388,AWM - Irrigation Disposal of Wastewater,4,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.075,Too acid,0.075,Too acid,0.669,Too acid,0,0,0,762629479
20428704,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629480
20428704,235,AWM - Land Application of Municipal Sewage Sludge,1,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,762629481
20428704,235,AWM - Land Application of Municipal Sewage Sludge,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762629482
20428704,235,AWM - Land Application of Municipal Sewage Sludge,3,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,762629483
20428704,235,AWM - Land Application of Municipal Sewage Sludge,4,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.075,Too acid,0.075,Too acid,0.669,Too acid,0,0,0,762629484
20428704,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629485
20428704,205,AWM - Manure and Food Processing Waste,1,10265,Percolation < 2 um/sec to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,762629486
20428704,205,AWM - Manure and Food Processing Waste,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762629487
20428704,205,AWM - Manure and Food Processing Waste,3,244,Flooding > Rare Freq.,1,0.6,Flooding,0.6,Flooding,0.6,Flooding,0.6,Flooding,0,0,0,762629488
20428704,205,AWM - Manure and Food Processing Waste,4,10270,Intake Rate,1,0.4,Runoff,0.4,Runoff,0.4,Runoff,0.4,Runoff,0,0,0,762629489
20428704,205,AWM - Manure and Food Processing Waste,5,227,Surface Reaction (pH 3.5 to 6.5),1,0,No acidity limitation,0.019,Too acid,0.019,Too acid,0.177,Too acid,0,0,0,762629490
20428704,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629491
20428704,258,AWM - Overland Flow Process Treatment of Wastewater,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762629492
20428704,258,AWM - Overland Flow Process Treatment of Wastewater,2,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,762629493
20428704,258,AWM - Overland Flow Process Treatment of Wastewater,3,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,0,No seepage,0.773,Seepage,0.773,Seepage,1,Seepage,0,0,0,762629494
20428704,258,AWM - Overland Flow Process Treatment of Wastewater,4,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.075,Too acid,0.075,Too acid,0.669,Too acid,0,0,0,762629495
20428704,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629496
20428704,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,762629497
20428704,238,AWM - Rapid Infiltration Disposal of Wastewater,2,290,"Wet, Ground Water Within 180 cm of the Surface",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,762629498
20428704,238,AWM - Rapid Infiltration Disposal of Wastewater,3,244,Flooding > Rare Freq.,1,0.6,Flooding,0.6,Flooding,0.6,Flooding,0.6,Flooding,0,0,0,762629499
20428704,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,762629500
20428704,254,AWM - Slow Rate Process Treatment of Wastewater,1,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,762629501
